s_no,title,body,industry,Region,source,date,latitude,longitude
843,Procurement of 0613-234022125010/02 Huahong Wuxi 12-Inch IC Manufacturing(1),"0613-234022125010/02,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
844,Procurement of 0613-234022125009/02 Huahong Wuxi 12-Inch IC Manufacturing(1),"0613-234022125009/02,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
845,Procurement of 0613-234022125009/01 Huahong Wuxi 12-Inch IC Manufacturing(1),"0613-234022125009/01,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
846,Procurement of 0613-234022123754/07 Huahong Wuxi 12-Inch IC Manufacturing(1),"0613-234022123754/07,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
847,Procurement of 0613-234022123754/08 Huahong Wuxi 12-Inch IC Manufacturing(1),"0613-234022123754/08,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
848,Procurement of 0613-234022123754/09 Huahong Wuxi 12-Inch IC Manufacturing(1),"0613-234022123754/09,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
849,Procurement of 0613-234022123754/03 Huahong Wuxi 12-Inch IC Manufacturing(1),"0613-234022123754/03,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
850,Procurement of 0613-234022123754/06 Huahong Wuxi 12-Inch IC Manufacturing(1),"0613-234022123754/06,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
851,Procurement of 0613-234022123754/05 Huahong Wuxi 12-Inch IC Manufacturing(1),"0613-234022123754/05,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
852,Procurement of 0613-234022123754/04 Huahong Wuxi 12-Inch IC Manufacturing(1),"0613-234022123754/04,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
853,Procurement of 0613-234022123754/01 Huahong Wuxi 12-Inch IC Manufacturing(1),"0613-234022123754/01,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
854,Procurement of 0613-234022123754/02 Huahong Wuxi 12-Inch IC Manufacturing(1),"0613-234022123754/02,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
855,Procurement of 0655-2341NIT1026N/05 Cixi People's Hospital Medical Health Group (Cixi People's Hospital) medical equipment purchase project(1),"0655-2341NIT1026N/05,Cixi People's Hospital Medical Health Group (Cixi People's Hospital) medical equipment purchase project",Health ,ChinaZhejiang,Currency,2023-10-16,29.0000001,119.9999999
856,Procurement of 0655-2341NIT1026N/01 Cixi People's Hospital Medical Health Group (Cixi People's Hospital) medical equipment purchase project(1),"0655-2341NIT1026N/01,Cixi People's Hospital Medical Health Group (Cixi People's Hospital) medical equipment purchase project",Health ,ChinaZhejiang,Currency,2023-10-16,29.0000001,119.9999999
857,Procurement of 0655-2341NIT1026N/02 Cixi People's Hospital Medical Health Group (Cixi People's Hospital) medical equipment purchase project(1),"0655-2341NIT1026N/02,Cixi People's Hospital Medical Health Group (Cixi People's Hospital) medical equipment purchase project",Health ,ChinaZhejiang,Currency,2023-10-16,29.0000001,119.9999999
858,Procurement of 0655-2341NIT1026N/03 Cixi People's Hospital Medical Health Group (Cixi People's Hospital) medical equipment purchase project(1),"0655-2341NIT1026N/03,Cixi People's Hospital Medical Health Group (Cixi People's Hospital) medical equipment purchase project",Health ,ChinaZhejiang,Currency,2023-10-16,29.0000001,119.9999999
859,Procurement of 0655-2341NIT1026N/04 Cixi People's Hospital Medical Health Group (Cixi People's Hospital) medical equipment purchase project(1),"0655-2341NIT1026N/04,Cixi People's Hospital Medical Health Group (Cixi People's Hospital) medical equipment purchase project",Health ,ChinaZhejiang,Currency,2023-10-16,29.0000001,119.9999999
860,Procurement of 0628-234010102004 MTF Tester(1),"0628-234010102004,MTF Tester",Research and Experimental Development,ChinaJiangxi,Currency,2023-10-16,28.0,116.0
861,"Procurement of 4197-2340SHJT0002/37 Construction Project of Special Process Production Line of GTA Semiconductor Co., Ltd(2)","4197-2340SHJT0002/37,Construction Project of Special Process Production Line of GTA Semiconductor Co., Ltd","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaShanghai,Currency,2023-10-16,31.2312707,121.4700152
862,"Procurement of 4197-2340SHJT0002/36 Construction Project of Special Process Production Line of GTA Semiconductor Co., Ltd(2)","4197-2340SHJT0002/36,Construction Project of Special Process Production Line of GTA Semiconductor Co., Ltd","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaShanghai,Currency,2023-10-16,31.2312707,121.4700152
863,"Procurement of 4197-2340SHJT0002/20 Construction Project of Special Process Production Line of GTA Semiconductor Co., Ltd(2)","4197-2340SHJT0002/20,Construction Project of Special Process Production Line of GTA Semiconductor Co., Ltd","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaShanghai,Currency,2023-10-16,31.2312707,121.4700152
864,Procurement of 0613-234022125003/02 Huahong Wuxi 12-Inch IC Manufacturing(1),"0613-234022125003/02,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
865,Procurement of 0613-234022125003/01 Huahong Wuxi 12-Inch IC Manufacturing(1),"0613-234022125003/01,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
866,Procurement of 0613-234022125004/12 Huahong Wuxi 12-Inch IC Manufacturing(1),"0613-234022125004/12,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
867,Procurement of 0613-234022125004/13 Huahong Wuxi 12-Inch IC Manufacturing(1),"0613-234022125004/13,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
868,Procurement of 0613-234022125004/10 Huahong Wuxi 12-Inch IC Manufacturing(1),"0613-234022125004/10,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
869,Procurement of 0613-234022125004/11 Huahong Wuxi 12-Inch IC Manufacturing(1),"0613-234022125004/11,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
870,Procurement of 0613-234022125004/08 Huahong Wuxi 12-Inch IC Manufacturing(1),"0613-234022125004/08,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
871,Procurement of 0613-234022125004/09 Huahong Wuxi 12-Inch IC Manufacturing(1),"0613-234022125004/09,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
872,Procurement of 0613-234022125004/04 Huahong Wuxi 12-Inch IC Manufacturing(1),"0613-234022125004/04,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
873,Procurement of 0613-234022125004/07 Huahong Wuxi 12-Inch IC Manufacturing(1),"0613-234022125004/07,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
874,Procurement of 0613-234022125004/06 Huahong Wuxi 12-Inch IC Manufacturing(1),"0613-234022125004/06,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
875,Procurement of 0613-234022125004/05 Huahong Wuxi 12-Inch IC Manufacturing(1),"0613-234022125004/05,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
876,Procurement of 0613-234022125004/02 Huahong Wuxi 12-Inch IC Manufacturing(1),"0613-234022125004/02,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
877,Procurement of 0613-234022125004/03 Huahong Wuxi 12-Inch IC Manufacturing(1),"0613-234022125004/03,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
878,Procurement of 0613-234022125004/01 Huahong Wuxi 12-Inch IC Manufacturing(1),"0613-234022125004/01,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
879,Procurement of 0613-234022125005/02 Huahong Wuxi 12-Inch IC Manufacturing(1),"0613-234022125005/02,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
880,Procurement of 0613-234022125005/03 Huahong Wuxi 12-Inch IC Manufacturing(1),"0613-234022125005/03,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
881,Procurement of 0613-234022125005/01 Huahong Wuxi 12-Inch IC Manufacturing(1),"0613-234022125005/01,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
882,Procurement of 0748-2340CA6030IJ equipment(1),"0748-2340CA6030IJ,equipment",Water Transport,ChinaShaanxi,Currency,2023-10-16,35.5895959,109.3013107
883,Procurement of 1049-234NMAC20232/01 Procurement of medical equipment for Inner Mongolia Medical College hospitals(1),"1049-234NMAC20232/01,Procurement of medical equipment for Inner Mongolia Medical College hospitals",Health ,ChinaInner Mongoria,Currency,2023-10-16,,
884,Procurement of 1049-234NMAC20232/02 Procurement of medical equipment for Inner Mongolia Medical College hospitals(1),"1049-234NMAC20232/02,Procurement of medical equipment for Inner Mongolia Medical College hospitals",Health ,ChinaInner Mongoria,Currency,2023-10-16,,
885,Procurement of 1825-234A20232113 Shanghai First People's Hospital liquid chromatography-tandem mass spectrometry system(1),"1825-234A20232113,Shanghai First People's Hospital liquid chromatography-tandem mass spectrometry system",Health ,ChinaShanghai,Currency,2023-10-16,31.2312707,121.4700152
886,Procurement of 0614-234SY2310780 CNC cylindrical grinder procurement(2),"0614-234SY2310780,CNC cylindrical grinder procurement",Manufacture of Special-purpose Machinery,ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
887,Procurement of 0712-234012303040 Yanshan Branch - Preparation and evaluation of organic luminescent materials and mold test device project Organic luminescent material synthesis simulation device(1),"0712-234012303040,Yanshan Branch - Preparation and evaluation of organic luminescent materials and mold test device project Organic luminescent ","Processing of Petroleum, Coking and  of Nuclear Fuel",ChinaBeijing,Currency,2023-10-16,39.9057136,116.3912972
888,Procurement of 0660-2340GMS93111/03 Side Encapsulation Oven Equipment(1),"0660-2340GMS93111/03,Side Encapsulation Oven Equipment","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaSichuan,Currency,2023-10-16,30.5000001,102.4999999
889,"Procurement of 0701-234208070117 China Automobile Academy (Jiangsu) Automotive Engineering Research Institute Co., LTD., vehicle and parts electromagnetic compatibility test system procurement(1)","0701-234208070117,China Automobile Academy (Jiangsu) Automotive Engineering Research Institute Co., LTD., vehicle and parts electromagnetic",Professional Technical Services,ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
890,Procurement of 0834-2341SH23A381 Wireless integrated test system(2),"0834-2341SH23A381,Wireless integrated test system",Education ,ChinaShanghai,Currency,2023-10-16,31.2312707,121.4700152
891,Procurement of 0613-234025124813 Equipment Procurement Project of Changsha HKC Optoelectronics G8.6 TFT-LCD LD/ULD Robot(2),"0613-234025124813,Equipment Procurement Project of Changsha HKC Optoelectronics G8.6 TFT-LCD LD/ULD Robot",Manufacture of Special-purpose Machinery,ChinaHunan,Currency,2023-10-16,27.6662087,111.7487063
892,Procurement of 0705-234023603822 Huahong Wuxi 12-Inch IC Manufacturing(1),"0705-234023603822,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
893,Procurement of 0705-234023603821/02 Huahong Wuxi 12-Inch IC Manufacturing(1),"0705-234023603821/02,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
894,Procurement of 0705-234023603821/01 Huahong Wuxi 12-Inch IC Manufacturing(1),"0705-234023603821/01,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
895,Procurement of 0705-234023603820 Huahong Wuxi 12-Inch IC Manufacturing(1),"0705-234023603820,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
896,Procurement of 0705-234023603819 Huahong Wuxi 12-Inch IC Manufacturing(1),"0705-234023603819,Huahong Wuxi 12-Inch IC Manufacturing","Manufacture of Computers, Communication and Other Electronic Equipment ",ChinaJiangsu,Currency,2023-10-16,33.0000001,119.9999999
