aug_id,original_id,sample_frequency,name,description,source,url,country_name,location,time stamp
aishub2517,2517,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Brazil,Belem,India Standard Time 21:28:41 19/10/2021
aishub2576,2576,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Bulgaria,Varna,India Standard Time 21:28:41 19/10/2021
aishub3019,3019,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Bulgaria,Varna,India Standard Time 21:28:41 19/10/2021
aishub2253,2253,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Canada,Montreal,India Standard Time 21:28:41 19/10/2021
aishub2025,2025,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=2,Canada,"Windsor, Ontario",India Standard Time 21:28:41 19/10/2021
aishub2766,2766,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Angola,Zaire,India Standard Time 21:28:42 19/10/2021
aishub3061,3061,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Argentina,Buenos Aires,India Standard Time 21:28:42 19/10/2021
aishub2739,2739,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Australia,Townsville,India Standard Time 21:28:42 19/10/2021
aishub2070,2070,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Australia,"Nelson Bay, NSW",India Standard Time 21:28:42 19/10/2021
aishub2936,2936,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Australia,Kettering,India Standard Time 21:28:42 19/10/2021
aishub2288,2288,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Australia,Johanna,India Standard Time 21:28:42 19/10/2021
aishub2465,2465,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Australia,Darwin,India Standard Time 21:28:42 19/10/2021
aishub2637,2637,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Australia,Devonport,India Standard Time 21:28:42 19/10/2021
aishub3354,3354,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Australia,Port Hedland,India Standard Time 21:28:42 19/10/2021
aishub2801,2801,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Australia,Glenorchy,India Standard Time 21:28:42 19/10/2021
aishub3292,3292,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Australia,"Oakleigh, Victoria",India Standard Time 21:28:42 19/10/2021
aishub2675,2675,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Australia,Sydney,India Standard Time 21:28:42 19/10/2021
aishub2995,2995,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Australia,Kingston,India Standard Time 21:28:42 19/10/2021
aishub2234,2234,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Australia,Mt Arthur (N.Tasmania),India Standard Time 21:28:42 19/10/2021
aishub2701,2701,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Australia,O'Connor,India Standard Time 21:28:42 19/10/2021
aishub2999,2999,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Australia,Mount Hicks,India Standard Time 21:28:42 19/10/2021
aishub2556,2556,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Australia,Franklin,India Standard Time 21:28:42 19/10/2021
aishub2502,2502,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Australia,Scarborough,India Standard Time 21:28:42 19/10/2021
aishub2864,2864,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Australia,Morayfield,India Standard Time 21:28:42 19/10/2021
aishub2798,2798,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Austria,Linz,India Standard Time 21:28:42 19/10/2021
aishub2520,2520,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Austria,Vienna,India Standard Time 21:28:42 19/10/2021
aishub3175,3175,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Austria,Vienna,India Standard Time 21:28:42 19/10/2021
aishub2984,2984,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Azerbaijan,Baku,India Standard Time 21:28:42 19/10/2021
aishub2445,2445,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Bahamas,Freeport,India Standard Time 21:28:42 19/10/2021
aishub3152,3152,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,Zeebrugge,India Standard Time 21:28:42 19/10/2021
aishub2276,2276,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,Schilde,India Standard Time 21:28:42 19/10/2021
aishub2292,2292,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,Gent,India Standard Time 21:28:42 19/10/2021
aishub3483,3483,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,WIjnegem,India Standard Time 21:28:42 19/10/2021
aishub2127,2127,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,Izegem,India Standard Time 21:28:42 19/10/2021
aishub2300,2300,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,Antwerp Harbour 1,India Standard Time 21:28:42 19/10/2021
aishub2404,2404,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,Bruges,India Standard Time 21:28:42 19/10/2021
aishub2981,2981,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,Oostende,India Standard Time 21:28:42 19/10/2021
aishub2061,2061,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,Ostend,India Standard Time 21:28:42 19/10/2021
aishub2546,2546,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,Merchtem,India Standard Time 21:28:42 19/10/2021
aishub3215,3215,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,Antwerp,India Standard Time 21:28:42 19/10/2021
aishub3359,3359,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,Schoten,India Standard Time 21:28:42 19/10/2021
aishub2723,2723,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,Antwerp Harbour 2,India Standard Time 21:28:42 19/10/2021
aishub3459,3459,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,Oostende,India Standard Time 21:28:42 19/10/2021
aishub3249,3249,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,Antwerp,India Standard Time 21:28:42 19/10/2021
aishub2709,2709,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,"Watervliet, St Laureins",India Standard Time 21:28:42 19/10/2021
aishub3075,3075,Daily,aishub station time series data,List of stations from AIS HUB and their status with number of vessels online,AISHub,https://www.aishub.net/stations?page=3,Belgium,Aalst,India Standard Time 21:28:42 19/10/2021
